"","x"
"11692","MAIT-NKT cells"
"11693","CD4 naive II"
"11694","Naive B"
"11695","CD8 effector"
"11696","CD8 effector"
"11697","CD8 memory"
"11698","conventional DC"
"11699","Proliferating T and NK cell"
"11700","CD4 memory"
"11701","Non classical monocytes"
"11702","CD4 memory"
"11703","CD4 memory"
"11704","CD4 memory"
"11705","Memory B"
"11706","CD8 effector"
"11707","CD4 memory"
"11708","CD56dim CD16bright NK"
"11709","gdT cells"
"11710","CD4 memory"
"11711","Non classical monocytes"
"11712","MAIT-NKT cells"
"11713","MAIT-NKT cells"
"11714","MAIT-NKT cells"
"11715","CD4 memory"
"11716","CD4 naive I"
"11717","CD4 memory"
"11718","CD4 naive I"
"11719","gdT cells"
"11720","CD4 memory"
"11721","Non classical monocytes"
"11722","CD8 effector"
"11723","CD4 naive II"
"11724","MAIT-NKT cells"
"11725","Classical monocytes"
"11726","Memory B"
"11727","Naive B"
"11728","CD4 naive I"
"11729","CD8 memory"
"11730","CD4 memory"
"11731","CD56dim CD16bright NK"
"11732","CD8 memory"
"11733","CD4 and CD8 activated memory"
"11734","CD4 memory"
"11735","CD4 memory"
"11736","Classical monocytes"
"11737","CD4 memory"
"11738","CD4 naive I"
"11739","CD4 naive I"
"11740","CD56bright CD16dim NK"
"11741","CD56bright CD16dim NK"
"11742","MAIT-NKT cells"
"11743","CD56dim CD16bright NK"
"11744","MAIT-NKT cells"
"11745","CD8 naive"
"11746","CD8 naive"
"11747","gdT cells"
"11748","MAIT-NKT cells"
"11749","CD8 naive"
"11750","Memory B"
"11751","gdT cells"
"11752","CD4 memory"
"11753","CD4 naive I"
"11754","NK-T doublets"
"11755","CD8 naive"
"11756","CD4 naive I"
"11757","CD4 memory"
"11758","CD4 naive I"
"11759","CD4 memory"
"11760","CD8 effector"
"11761","Naive B"
"11762","CD4 naive II"
"11763","CD4 memory"
"11764","Naive B"
"11765","CD8 naive"
"11766","Memory B"
"11767","Memory B"
"11768","CD4 memory"
"11769","CD4 naive I"
"11770","CD8 naive"
"11771","CD4 memory"
"11772","CD8 effector"
"11773","CD8 memory"
"11774","CD8 naive"
"11775","Classical monocytes"
"11776","CD4 naive I"
"11777","Classical monocytes"
"11778","NK-monocyte doublets"
"11779","MAIT-NKT cells"
"11780","CD4 naive II"
"11781","CD8 memory"
"11782","CD4 memory"
"11783","MAIT-NKT cells"
"11784","CD4 naive II"
"11785","CD8 naive"
"11786","CD4 naive I"
"11787","CD4 memory"
"11788","Classical monocytes"
"11789","CD4 memory"
"11790","T-NK-B cell doublets"
"11791","CD4 memory"
"11792","CD8 effector"
"11793","CD8 naive"
"11794","CD4 naive I"
"11795","CD4 memory"
"11796","MAIT-NKT cells"
"11797","CD56dim CD16bright NK"
"11798","Regulatory T cells"
"11799","MAIT-NKT cells"
"11800","MAIT-NKT cells"
"11801","CD56dim CD16bright NK"
"11802","CD4 memory"
"11803","CD4 memory"
"11804","MAIT-NKT cells"
"11805","CD4 naive I"
"11806","CD8 effector"
"11807","CD4 memory"
"11808","Classical monocytes"
"11809","MAIT-NKT cells"
"11810","Platelet-bound monocytes"
"11811","CD4 naive I"
"11812","CD4 memory"
"11813","MAIT-NKT cells"
"11814","CD4 naive I"
"11815","CD4 naive II"
"11816","Proliferating T and NK cell"
"11817","CD8 effector"
"11818","CD8 naive"
"11819","CD4 naive II"
"11820","CD4 naive I"
"11821","CD4 and CD8 activated memory"
"11822","CD4 memory"
"11823","CD8 memory"
"11824","MAIT-NKT cells"
"11825","Classical monocytes"
"11826","CD4 memory"
"11827","plasmacytoid DC"
"11828","Classical monocytes"
"11829","CD4 memory"
"11830","CD56bright CD16dim NK"
"11831","CD4 and CD8 activated memory"
"11832","Non classical monocytes"
"11833","CD56dim CD16bright NK"
"11834","Classical monocytes"
"11835","gdT cells"
"11836","Memory B"
"11837","MAIT-NKT cells"
"11838","CD4 memory"
"11839","plasmacytoid DC"
"11840","CD8 memory"
"11841","MAIT-NKT cells"
"11842","CD4 naive I"
"11843","CD4 naive I"
"11844","Non classical monocytes"
"11845","CD56dim CD16bright NK"
"11846","CD56dim CD16bright NK"
"11847","Naive B"
"11848","CD4 memory"
"11849","CD4 memory"
"11850","CD4 memory"
"11851","CD56dim CD16bright NK"
"11852","Naive B"
"11853","CD56dim CD16bright NK"
"11854","MAIT-NKT cells"
"11855","CD56dim CD16bright NK"
"11856","CD4 and CD8 activated memory"
"11857","CD56dim CD16bright NK"
"11858","CD4 memory"
"11859","CD56dim CD16bright NK"
"11860","CD8 memory"
"11861","CD4 naive I"
"11862","CD8 effector"
"11863","plasmacytoid DC"
"11864","CD4 naive I"
"11865","Memory B"
"11866","CD4 naive II"
"11867","CD4 naive II"
"11868","CD4 naive I"
"11869","T-NK-B cell doublets"
"11870","CD4 naive I"
"11871","CD4 memory"
"11872","CD4 memory"
"11873","CD56dim CD16bright NK"
"11874","CD4 memory"
"11875","gdT cells"
"11876","CD4 memory"
"11877","Memory B"
"11878","CD56dim CD16bright NK"
"11879","CD56dim CD16bright NK"
"11880","Classical monocytes"
"11881","CD8 memory"
"11882","Classical monocytes"
"11883","CD4 naive I"
"11884","MAIT-NKT cells"
"11885","CD4 naive II"
"11886","CD56dim CD16bright NK"
"11887","Classical monocytes"
"11888","CD4 memory"
"11889","Classical monocytes"
"11890","CD8 naive"
"11891","CD56bright CD16dim NK"
"11892","CD4 naive I"
"11893","gdT cells"
"11894","CD8 effector"
"11895","MAIT-NKT cells"
"11896","CD8 naive"
"11897","CD56dim CD16bright NK"
"11898","CD4 memory"
"11899","CD8 naive"
"11900","CD4 and CD8 activated memory"
"11901","Memory B"
"11902","CD4 memory"
"11903","CD8 memory"
"11904","Regulatory T cells"
"11905","CD8 effector"
"11906","CD4 memory"
"11907","CD56dim CD16bright NK"
"11908","CD8 memory"
"11909","NK-T doublets"
"11910","CD4 naive I"
"11911","CD4 naive I"
"11912","CD4 memory"
"11913","CD8 memory"
"11914","MAIT-NKT cells"
"11915","T-NK-B cell doublets"
"11916","CD4 naive I"
"11917","Memory B"
"11918","CD8 effector"
"11919","CD56dim CD16bright NK"
"11920","MAIT-NKT cells"
"11921","gdT cells"
"11922","plasmacytoid DC"
"11923","CD8 naive"
"11924","CD4 memory"
"11925","CD4 naive II"
"11926","CD4 memory"
"11927","CD4 memory"
"11928","MAIT-NKT cells"
"11929","CD8 naive"
"11930","CD8 naive"
"11931","conventional DC"
"11932","CD4 naive II"
"11933","MAIT-NKT cells"
"11934","MAIT-NKT cells"
"11935","CD8 memory"
"11936","CD8 effector"
"11937","CD8 effector"
"11938","CD4 naive I"
"11939","CD4 memory"
"11940","Neutrophils"
"11941","Memory B"
"11942","CD4 naive II"
"11943","Non classical monocytes"
"11944","CD4 memory"
"11945","CD4 naive I"
"11946","MAIT-NKT cells"
"11947","CD56dim CD16bright NK"
"11948","Naive B"
"11949","CD56dim CD16bright NK"
"11950","CD8 naive"
"11951","Regulatory T cells"
"11952","T-NK-B cell doublets"
"11953","CD8 effector"
"11954","CD8 naive"
"11955","CD8 memory"
"11956","CD4 memory"
"11957","Naive B"
"11958","CD8 naive"
"11959","CD8 effector"
"11960","CD4 naive I"
"11961","CD4 memory"
"11962","CD56dim CD16bright NK"
"11963","CD4 naive I"
"11964","CD4 memory"
"11965","Memory B"
"11966","Classical monocytes"
"11967","MAIT-NKT cells"
"11968","CD4 memory"
"11969","MAIT-NKT cells"
"11970","CD4 naive I"
"11971","Classical monocytes"
"11972","CD8 naive"
"11973","CD4 naive II"
"11974","CD56dim CD16bright NK"
"11975","CD4 memory"
"11976","CD8 naive"
"11977","Classical monocytes"
"11978","CD8 effector"
"11979","MAIT-NKT cells"
"11980","CD8 memory"
"11981","CD4 memory"
"11982","CD4 naive II"
"11983","CD4 naive II"
"11984","CD8 naive"
"11985","T-NK-B cell doublets"
"11986","CD56dim CD16bright NK"
"11987","CD56bright CD16dim NK"
"11988","CD4 naive I"
"11989","CD8 memory"
"11990","CD8 naive"
"11991","Memory B"
"11992","CD4 naive II"
"11993","CD4 naive I"
"11994","MAIT-NKT cells"
"11995","CD8 naive"
"11996","CD4 naive I"
"11997","CD4 naive I"
"11998","CD4 memory"
"11999","CD4 and CD8 activated memory"
"12000","CD4 memory"
"12001","CD4 naive I"
"12002","Classical monocytes"
"12003","CD4 naive I"
"12004","CD4 memory"
"12005","CD8 naive"
"12006","CD4 memory"
"12007","MAIT-NKT cells"
"12008","Classical monocytes"
"12009","CD4 memory"
"12010","Naive B"
"12011","CD4 memory"
"12012","CD56dim CD16bright NK"
"12013","Memory B"
"12014","Regulatory T cells"
"12015","Classical monocytes"
"12016","Regulatory T cells"
"12017","NK-T doublets"
"12018","CD4 naive I"
"12019","CD8 memory"
"12020","CD8 memory"
"12021","CD56dim CD16bright NK"
"12022","MAIT-NKT cells"
"12023","CD4 naive II"
"12024","Classical monocytes"
"12025","Naive B"
"12026","CD56dim CD16bright NK"
"12027","MAIT-NKT cells"
"12028","CD4 naive II"
"12029","MAIT-NKT cells"
"12030","CD8 memory"
"12031","MAIT-NKT cells"
"12032","Non classical monocytes"
"12033","CD8 effector"
"12034","CD8 memory"
"12035","CD4 naive I"
"12036","CD56dim CD16bright NK"
"12037","CD8 memory"
"12038","CD8 effector"
"12039","CD4 naive II"
"12040","CD4 naive I"
"12041","CD4 naive I"
"12042","Memory B"
"12043","CD8 memory"
"12044","CD4 naive I"
"12045","CD56dim CD16bright NK"
"12046","CD8 memory"
"12047","CD56dim CD16bright NK"
"12048","CD8 naive"
"12049","CD4 naive I"
"12050","Classical monocytes"
"12051","CD4 memory"
"12052","CD8 effector"
"12053","CD8 effector"
"12054","CD8 effector"
"12055","CD4 memory"
"12056","CD56dim CD16bright NK"
"12057","CD4 naive I"
"12058","Classical monocytes"
"12059","CD4 naive II"
"12060","Classical monocytes"
"12061","Non classical monocytes"
"12062","CD4 memory"
"12063","CD8 naive"
"12064","CD4 naive II"
"12065","CD4 memory"
"12066","CD4 memory"
"12067","CD4 naive II"
"12068","CD56dim CD16bright NK"
"12069","CD4 naive I"
"12070","CD8 memory"
"12071","CD4 memory"
"12072","CD4 naive II"
"12073","T-NK-B cell doublets"
"12074","Classical monocytes"
"12075","CD4 memory"
"12076","CD8 memory"
"12077","CD56dim CD16bright NK"
"12078","MAIT-NKT cells"
"12079","CD8 memory"
"12080","MAIT-NKT cells"
"12081","CD8 effector"
"12082","MAIT-NKT cells"
"12083","CD56dim CD16bright NK"
"12084","CD56dim CD16bright NK"
"12085","CD8 naive"
"12086","CD8 naive"
"12087","CD4 memory"
"12088","CD56dim CD16bright NK"
"12089","CD56dim CD16bright NK"
"12090","CD4 naive II"
"12091","CD4 naive II"
"12092","Memory B"
"12093","CD8 naive"
"12094","MAIT-NKT cells"
"12095","T-NK-B cell doublets"
"12096","CD4 naive I"
"12097","CD4 naive II"
"12098","CD4 naive I"
"12099","Proliferating T and NK cell"
"12100","Memory B"
"12101","CD8 naive"
"12102","CD8 memory"
"12103","MAIT-NKT cells"
"12104","CD4 naive I"
"12105","CD4 memory"
"12106","CD4 memory"
"12107","Classical monocytes"
"12108","CD8 effector"
"12109","CD4 naive I"
"12110","CD8 effector"
"12111","Classical monocytes"
"12112","CD4 and CD8 activated memory"
"12113","CD8 effector"
"12114","MAIT-NKT cells"
"12115","Naive B"
"12116","CD8 effector"
"12117","MAIT-NKT cells"
"12118","CD8 memory"
"12119","CD8 naive"
"12120","Neutrophils"
"12121","CD8 effector"
"12122","gdT cells"
"12123","plasmacytoid DC"
"12124","CD4 naive I"
"12125","MAIT-NKT cells"
"12126","CD4 naive I"
"12127","CD56dim CD16bright NK"
"12128","Memory B"
"12129","MAIT-NKT cells"
"12130","CD4 naive II"
"12131","CD4 naive I"
"12132","MAIT-NKT cells"
"12133","CD4 naive I"
"12134","Memory B"
"12135","CD4 naive I"
"12136","CD8 naive"
"12137","CD4 memory"
"12138","CD4 memory"
"12139","CD8 naive"
"12140","CD4 naive I"
"12141","CD4 memory"
"12142","CD8 memory"
"12143","CD4 and CD8 activated memory"
"12144","Classical monocytes"
"12145","CD56bright CD16dim NK"
"12146","MAIT-NKT cells"
"12147","CD56dim CD16bright NK"
"12148","CD56dim CD16bright NK"
"12149","CD4 memory"
"12150","CD8 effector"
"12151","CD8 memory"
"12152","NK-monocyte doublets"
"12153","MAIT-NKT cells"
"12154","Classical monocytes"
"12155","CD4 memory"
"12156","CD56dim CD16bright NK"
"12157","CD4 memory"
"12158","CD56dim CD16bright NK"
"12159","CD56dim CD16bright NK"
"12160","CD56dim CD16bright NK"
"12161","CD4 memory"
"12162","CD56dim CD16bright NK"
"12163","MAIT-NKT cells"
"12164","CD4 memory"
"12165","CD4 naive I"
"12166","T-NK-B cell doublets"
"12167","Classical monocytes"
"12168","MAIT-NKT cells"
"12169","gdT cells"
"12170","CD4 naive I"
"12171","Naive B"
"12172","CD8 naive"
"12173","CD4 naive I"
"12174","conventional DC"
"12175","CD8 effector"
"12176","CD8 naive"
"12177","Non classical monocytes"
"12178","CD8 effector"
"12179","CD8 memory"
"12180","Naive B"
"12181","CD4 memory"
"12182","MAIT-NKT cells"
"12183","CD8 effector"
"12184","CD8 memory"
"12185","CD4 memory"
"12186","CD56dim CD16bright NK"
"12187","MAIT-NKT cells"
"12188","MAIT-NKT cells"
"12189","CD4 memory"
"12190","Naive B"
"12191","CD4 naive II"
"12192","Classical monocytes"
"12193","MAIT-NKT cells"
"12194","CD4 memory"
"12195","plasmacytoid DC"
"12196","MAIT-NKT cells"
"12197","CD4 naive II"
"12198","CD4 memory"
"12199","CD56dim CD16bright NK"
"12200","gdT cells"
"12201","CD56dim CD16bright NK"
"12202","Regulatory T cells"
"12203","CD8 effector"
"12204","CD8 naive"
"12205","CD4 naive II"
"12206","plasmacytoid DC"
"12207","CD4 memory"
"12208","CD4 memory"
"12209","CD8 effector"
"12210","CD56dim CD16bright NK"
"12211","Classical monocytes"
"12212","CD8 memory"
"12213","CD8 effector"
"12214","Classical monocytes"
"12215","gdT cells"
"12216","CD56dim CD16bright NK"
"12217","CD8 effector"
"12218","Naive B"
"12219","CD4 memory"
"12220","CD8 effector"
"12221","Classical monocytes"
"12222","CD4 naive I"
"12223","CD4 memory"
"12224","CD8 naive"
"12225","CD4 naive II"
"12226","T-NK-B cell doublets"
"12227","Platelet-T cell doublets"
"12228","CD8 effector"
"12229","conventional DC"
"12230","CD56dim CD16bright NK"
"12231","CD4 naive II"
"12232","CD4 memory"
"12233","CD4 naive I"
"12234","CD56dim CD16bright NK"
"12235","MAIT-NKT cells"
"12236","CD4 memory"
"12237","CD4 naive I"
"12238","gdT cells"
"12239","CD4 naive I"
"12240","Classical monocytes"
"12241","CD4 naive II"
"12242","Naive B"
"12243","CD4 naive I"
"12244","CD4 naive I"
"12245","CD8 effector"
"12246","MAIT-NKT cells"
"12247","Memory B"
"12248","CD4 naive I"
"12249","CD4 naive I"
"12250","MAIT-NKT cells"
"12251","CD8 naive"
"12252","CD4 naive II"
"12253","Classical monocytes"
"12254","CD4 naive II"
"12255","Memory B"
"12256","CD4 naive I"
"12257","CD4 naive I"
"12258","CD8 memory"
"12259","CD56dim CD16bright NK"
"12260","Classical monocytes"
"12261","Regulatory T cells"
"12262","Regulatory T cells"
"12263","CD4 naive I"
"12264","CD8 memory"
"12265","Classical monocytes"
"12266","MAIT-NKT cells"
"12267","CD8 naive"
"12268","CD8 memory"
"12269","CD4 naive I"
"12270","CD4 memory"
"12271","CD8 effector"
"12272","Non classical monocytes"
"12273","CD56dim CD16bright NK"
"12274","CD56dim CD16bright NK"
"12275","CD4 memory"
"12276","CD4 naive I"
"12277","CD56dim CD16bright NK"
"12278","Non classical monocytes"
"12279","CD8 naive"
"12280","CD8 memory"
"12281","Naive B"
"12282","CD56bright CD16dim NK"
"12283","Naive B"
"12284","CD56dim CD16bright NK"
"12285","CD8 effector"
"12286","CD56dim CD16bright NK"
"12287","CD56dim CD16bright NK"
"12288","plasmacytoid DC"
"12289","CD4 memory"
"12290","T-NK-B cell doublets"
"12291","Non classical monocytes"
"12292","gdT cells"
"12293","CD8 naive"
"12294","Classical monocytes"
"12295","CD4 and CD8 activated memory"
"12296","CD8 naive"
"12297","T-NK-B cell doublets"
"12298","MAIT-NKT cells"
"12299","CD8 memory"
"12300","MAIT-NKT cells"
"12301","CD4 naive I"
"12302","CD4 memory"
"12303","CD4 memory"
"12304","CD4 naive I"
"12305","CD8 naive"
"12306","CD8 naive"
"12307","CD4 memory"
"12308","CD56dim CD16bright NK"
"12309","Naive B"
"12310","CD56dim CD16bright NK"
"12311","CD4 naive II"
"12312","CD8 effector"
"12313","CD4 memory"
"12314","CD4 naive II"
"12315","Classical monocytes"
"12316","MAIT-NKT cells"
"12317","CD4 memory"
"12318","gdT cells"
"12319","MAIT-NKT cells"
"12320","Non classical monocytes"
"12321","CD4 naive II"
"12322","CD4 memory"
"12323","CD8 memory"
"12324","CD8 naive"
"12325","CD4 naive I"
"12326","CD4 naive II"
"12327","CD4 naive II"
"12328","CD4 naive I"
"12329","CD4 naive I"
"12330","gdT cells"
"12331","CD4 naive II"
"12332","Regulatory T cells"
"12333","CD8 effector"
"12334","CD4 memory"
"12335","CD8 effector"
"12336","MAIT-NKT cells"
"12337","CD56dim CD16bright NK"
"12338","gdT cells"
"12339","CD56dim CD16bright NK"
"12340","CD4 memory"
"12341","CD4 and CD8 activated memory"
"12342","CD8 memory"
"12343","Memory B"
"12344","CD8 effector"
"12345","CD8 memory"
"12346","CD4 memory"
"12347","CD8 effector"
"12348","gdT cells"
"12349","Classical monocytes"
"12350","T-NK-B cell doublets"
"12351","CD4 naive II"
"12352","CD8 naive"
"12353","Regulatory T cells"
"12354","CD4 naive I"
"12355","CD56dim CD16bright NK"
"12356","CD56dim CD16bright NK"
"12357","Naive B"
"12358","CD4 naive I"
"12359","Platelet-bound monocytes"
"12360","Regulatory T cells"
"12361","CD4 naive I"
"12362","CD56dim CD16bright NK"
"12363","Classical monocytes"
"12364","CD4 memory"
"12365","CD8 effector"
"12366","Naive B"
"12367","CD8 naive"
"12368","Classical monocytes"
"12369","CD8 memory"
"12370","CD8 memory"
"12371","CD4 memory"
"12372","CD8 effector"
"12373","CD4 naive I"
"12374","CD8 naive"
"12375","CD56dim CD16bright NK"
"12376","CD8 memory"
"12377","MAIT-NKT cells"
"12378","CD4 naive I"
"12379","MAIT-NKT cells"
"12380","CD4 naive I"
"12381","conventional DC"
"12382","CD56dim CD16bright NK"
"12383","MAIT-NKT cells"
"12384","CD4 naive I"
"12385","CD4 naive II"
"12386","CD4 naive I"
"12387","CD4 memory"
"12388","CD4 naive I"
"12389","MAIT-NKT cells"
"12390","Non classical monocytes"
"12391","CD4 memory"
"12392","CD56dim CD16bright NK"
"12393","MAIT-NKT cells"
"12394","CD8 effector"
"12395","CD4 naive I"
"12396","Memory B"
"12397","CD4 naive II"
"12398","CD4 naive I"
"12399","gdT cells"
"12400","MAIT-NKT cells"
"12401","CD4 naive I"
"12402","CD4 naive I"
"12403","T-NK-B cell doublets"
"12404","CD56dim CD16bright NK"
"12405","CD4 naive II"
"12406","Naive B"
"12407","CD8 memory"
"12408","CD4 naive I"
"12409","CD4 memory"
"12410","NK-T doublets"
"12411","CD4 memory"
"12412","Classical monocytes"
"12413","CD8 naive"
"12414","Regulatory T cells"
"12415","MAIT-NKT cells"
"12416","MAIT-NKT cells"
"12417","CD8 naive"
"12418","CD4 memory"
"12419","Neutrophils"
"12420","CD8 naive"
"12421","CD56dim CD16bright NK"
"12422","CD8 naive"
"12423","CD8 effector"
"12424","CD56bright CD16dim NK"
"12425","Memory B"
"12426","CD8 effector"
"12427","CD8 effector"
"12428","CD4 memory"
"12429","Regulatory T cells"
"12430","CD8 effector"
"12431","Naive B"
"12432","CD8 effector"
"12433","CD8 effector"
"12434","CD8 memory"
"12435","CD4 memory"
"12436","CD8 naive"
"12437","CD4 naive I"
"12438","CD4 and CD8 activated memory"
"12439","CD4 naive I"
"12440","CD56dim CD16bright NK"
"12441","CD4 naive I"
"12442","Regulatory T cells"
"12443","CD4 naive II"
"12444","CD4 memory"
"12445","MAIT-NKT cells"
"12446","CD4 naive I"
"12447","CD4 naive II"
"12448","CD8 effector"
"12449","Non classical monocytes"
"12450","Memory B"
"12451","CD4 naive II"
"12452","CD56dim CD16bright NK"
"12453","Memory B"
"12454","CD4 memory"
"12455","CD4 memory"
"12456","CD8 effector"
"12457","CD4 memory"
"12458","CD8 naive"
"12459","CD8 memory"
"12460","CD4 memory"
"12461","CD8 naive"
"12462","CD4 and CD8 activated memory"
"12463","CD8 effector"
"12464","CD56dim CD16bright NK"
"12465","CD4 memory"
"12466","Classical monocytes"
"12467","CD4 naive II"
"12468","Naive B"
"12469","Neutrophils"
"12470","T-NK-B cell doublets"
"12471","MAIT-NKT cells"
"12472","CD4 naive I"
"12473","Platelet-bound monocytes"
"12474","CD56dim CD16bright NK"
"12475","conventional DC"
"12476","Regulatory T cells"
"12477","Regulatory T cells"
"12478","MAIT-NKT cells"
"12479","CD8 naive"
"12480","CD8 effector"
"12481","Non classical monocytes"
"12482","CD4 memory"
"12483","CD8 effector"
"12484","CD4 memory"
"12485","CD56dim CD16bright NK"
"12486","CD56dim CD16bright NK"
"12487","CD4 memory"
"12488","CD8 effector"
"12489","Naive B"
"12490","CD8 memory"
"12491","CD8 memory"
"12492","Proliferating T and NK cell"
"12493","T-NK-B cell doublets"
"12494","Naive B"
"12495","CD4 naive I"
"12496","Naive B"
"12497","CD8 naive"
"12498","CD4 naive I"
"12499","Neutrophils"
"12500","CD4 memory"
"12501","CD4 naive I"
"12502","CD4 memory"
"12503","Classical monocytes"
"12504","T-NK-B cell doublets"
"12505","CD8 memory"
"12506","Naive B"
"12507","CD8 memory"
"12508","CD4 memory"
"12509","Proliferating T and NK cell"
"12510","CD8 memory"
"12511","CD4 naive II"
"12512","CD4 memory"
"12513","CD4 naive I"
"12514","CD8 naive"
"12515","MAIT-NKT cells"
"12516","gdT cells"
"12517","Non classical monocytes"
"12518","CD4 memory"
"12519","CD56bright CD16dim NK"
"12520","CD8 memory"
"12521","CD8 memory"
"12522","CD8 effector"
"12523","CD8 naive"
"12524","CD56dim CD16bright NK"
"12525","CD8 naive"
"12526","CD8 memory"
"12527","CD8 memory"
"12528","CD4 memory"
"12529","CD4 naive I"
"12530","CD4 memory"
"12531","Regulatory T cells"
"12532","CD4 memory"
"12533","Neutrophils"
"12534","CD8 naive"
"12535","Memory B"
"12536","MAIT-NKT cells"
"12537","CD8 memory"
"12538","CD56dim CD16bright NK"
"12539","CD4 memory"
"12540","CD4 memory"
"12541","CD8 memory"
"12542","CD4 naive I"
"12543","CD56dim CD16bright NK"
"12544","T-NK-B cell doublets"
"12545","CD4 memory"
"12546","CD4 naive I"
"12547","CD8 naive"
"12548","CD4 memory"
"12549","Naive B"
"12550","CD4 naive I"
"12551","CD4 memory"
"12552","CD4 naive II"
"12553","CD4 memory"
"12554","CD4 memory"
"12555","CD4 memory"
"12556","CD4 naive I"
"12557","MAIT-NKT cells"
"12558","CD4 naive I"
"12559","CD4 naive II"
"12560","CD8 memory"
"12561","CD4 memory"
"12562","MAIT-NKT cells"
"12563","CD4 memory"
"12564","CD56dim CD16bright NK"
"12565","CD4 naive I"
"12566","CD4 naive I"
"12567","CD4 and CD8 activated memory"
"12568","CD4 naive I"
"12569","Non classical monocytes"
"12570","CD4 memory"
"12571","Non classical monocytes"
"12572","MAIT-NKT cells"
"12573","CD56dim CD16bright NK"
"12574","Classical monocytes"
"12575","CD8 memory"
"12576","CD8 memory"
"12577","Classical monocytes"
"12578","MAIT-NKT cells"
"12579","CD8 naive"
"12580","Naive B"
"12581","CD4 naive I"
"12582","CD8 naive"
"12583","CD56dim CD16bright NK"
"12584","CD4 naive I"
"12585","Non classical monocytes"
"12586","CD8 memory"
"12587","CD4 memory"
"12588","CD56dim CD16bright NK"
"12589","Classical monocytes"
"12590","Platelets"
"12591","CD8 effector"
"12592","Classical monocytes"
"12593","Naive B"
"12594","Non classical monocytes"
"12595","Classical monocytes"
"12596","CD56dim CD16bright NK"
"12597","CD8 effector"
"12598","Non classical monocytes"
"12599","CD56bright CD16dim NK"
"12600","CD56bright CD16dim NK"
"12601","Regulatory T cells"
"12602","Neutrophils"
"12603","CD4 memory"
"12604","CD8 naive"
"12605","CD8 memory"
"12606","Classical monocytes"
"12607","Platelets"
"12608","CD4 memory"
"12609","MAIT-NKT cells"
"12610","Classical monocytes"
"12611","CD56dim CD16bright NK"
"12612","T-NK-B cell doublets"
"12613","CD56dim CD16bright NK"
"12614","Regulatory T cells"
"12615","Classical monocytes"
"12616","CD8 memory"
"12617","CD4 memory"
"12618","CD4 naive I"
"12619","CD8 memory"
"12620","CD8 memory"
"12621","CD8 naive"
"12622","CD56dim CD16bright NK"
"12623","Non classical monocytes"
"12624","MAIT-NKT cells"
"12625","CD4 memory"
"12626","CD4 memory"
"12627","CD8 memory"
"12628","Non classical monocytes"
"12629","CD56dim CD16bright NK"
"12630","Naive B"
"12631","CD8 memory"
"12632","CD8 effector"
"12633","CD56dim CD16bright NK"
"12634","CD4 naive I"
"12635","Classical monocytes"
"12636","CD8 naive"
"12637","MAIT-NKT cells"
"12638","CD56dim CD16bright NK"
"12639","Classical monocytes"
"12640","CD4 naive I"
"12641","CD4 naive I"
"12642","CD8 naive"
"12643","Naive B"
"12644","CD4 memory"
"12645","Naive B"
"12646","CD4 naive II"
"12647","CD8 naive"
"12648","CD4 memory"
"12649","CD4 naive II"
"12650","Non classical monocytes"
"12651","MAIT-NKT cells"
"12652","CD4 naive II"
"12653","CD8 naive"
"12654","CD8 naive"
"12655","CD4 memory"
"12656","CD4 memory"
"12657","MAIT-NKT cells"
"12658","CD8 effector"
"12659","CD4 memory"
"12660","CD56dim CD16bright NK"
"12661","CD8 memory"
"12662","CD8 effector"
"12663","MAIT-NKT cells"
"12664","Platelet-bound monocytes"
"12665","CD4 naive I"
"12666","CD4 and CD8 activated memory"
"12667","CD4 memory"
"12668","CD8 effector"
"12669","MAIT-NKT cells"
"12670","Platelets"
"12671","Classical monocytes"
"12672","Memory B"
"12673","CD4 and CD8 activated memory"
"12674","MAIT-NKT cells"
"12675","CD8 effector"
"12676","Classical monocytes"
"12677","MAIT-NKT cells"
"12678","Neutrophils"
"12679","CD4 naive II"
"12680","CD8 naive"
"12681","Classical monocytes"
"12682","Regulatory T cells"
"12683","CD4 memory"
"12684","CD56dim CD16bright NK"
"12685","CD8 memory"
"12686","MAIT-NKT cells"
"12687","CD8 naive"
"12688","CD8 effector"
"12689","Platelets"
"12690","Platelet-bound monocytes"
"12691","MAIT-NKT cells"
"12692","CD4 memory"
"12693","gdT cells"
"12694","CD8 effector"
"12695","CD56dim CD16bright NK"
"12696","Platelet-bound monocytes"
"12697","Proliferating T and NK cell"
"12698","CD8 effector"
"12699","CD4 naive I"
"12700","T-NK-B cell doublets"
"12701","CD8 effector"
"12702","CD8 memory"
"12703","CD4 naive I"
"12704","CD4 memory"
"12705","Classical monocytes"
"12706","CD4 naive I"
"12707","Platelet-bound monocytes"
"12708","Classical monocytes"
"12709","Naive B"
"12710","CD8 effector"
"12711","CD4 memory"
"12712","CD4 memory"
"12713","CD4 naive I"
"12714","CD8 effector"
"12715","CD4 naive II"
"12716","CD4 naive II"
"12717","CD4 memory"
"12718","CD4 naive II"
"12719","Naive B"
"12720","CD4 memory"
"12721","CD56dim CD16bright NK"
"12722","CD4 memory"
"12723","CD4 memory"
"12724","CD4 naive I"
"12725","CD8 effector"
"12726","CD8 naive"
"12727","CD4 memory"
"12728","CD8 naive"
"12729","CD8 effector"
"12730","CD8 effector"
"12731","CD4 memory"
"12732","CD8 memory"
"12733","CD8 naive"
